product_description,store,Sum_dollar_sales,Per_Female_21,Per_male_21,Per_age_21_below,Per_age_22_34,Per_age_35_44,per_age_45_54,per_age_55_64,Per_age_65_above,Per_income_low,Per_income_mid,Per_income_High,Per_asian_21_plus,Per_Hisp_21_plus,Per_AFAM_21_plus,Per_white_21_plus,store_zip_code,Total_Sales_in_the_TA,Product_dollar_sales,Cumm_Sales,Sales_contribution,target_variable
AUNT JEMIMA LITE SYRUP,106,109.96,0.577330039,0.422669961,0.2935094,0.18442256,0.12435094,0.133840645,0.138093107,0.125514772,0.162264996,0.200313339,1.19E-02,1.16E-02,1.27E-02,0.648657117,2.99E-02,30035,109.96,69818.93,107931.77,1.545881182,0
AUNT JEMIMA LITE SYRUP,92,107.09,0.588650725,0.411349275,0.343126882,0.203670546,0.151908521,0.120126963,9.14E-02,8.20E-02,0.162041182,0.213274192,1.20E-02,8.34E-03,3.73E-02,0.545617319,6.96E-02,30291,107.09,69818.93,108038.86,1.547415006,0
AUNT JEMIMA LITE SYRUP,6,106.57,0.573377564,0.426622436,0.30110371,0.176756792,0.111807732,0.109685214,0.121048851,0.177148642,0.235860763,0.153735632,1.59E-02,6.56E-03,1.50E-02,0.431752874,0.244612069,31204,106.57,69818.93,108145.43,1.548941383,0
AUNT JEMIMA LITE SYRUP,281,104.15,0.53766434,0.46233566,0.277335892,0.211506917,0.126396583,0.117668905,0.115997648,0.14812293,0.195846616,0.214756584,1.41E-02,2.17E-02,7.27E-02,0.274829006,0.376961406,40218,104.15,69818.93,108249.58,1.550433099,0
AUNT JEMIMA LITE SYRUP,90,103.18,0.518380535,0.481619465,0.286665099,0.171566322,0.130856068,0.141063029,0.117215428,0.150376294,0.139816557,0.198306679,1.61E-02,9.22E-03,0.1184619,3.55E-02,0.585747883,30701,103.18,69818.93,108352.76,1.551910922,0
AUNT JEMIMA LITE SYRUP,203,103.09,0.511043581,0.488956419,0.280253928,0.14422128,0.134245552,0.160598544,0.131711611,0.147955509,6.93E-02,0.237256942,4.85E-02,1.71E-02,8.69E-02,4.15E-02,0.612226934,30542,103.09,69818.93,108455.85,1.553387455,0
AUNT JEMIMA LITE SYRUP,369,102.48,0.501897512,0.498102488,0.270413662,0.276034154,0.107966509,0.106059852,9.21E-02,0.115725773,0.164386968,0.199801045,3.94E-02,1.75E-02,5.69E-02,0.144325624,0.518030341,37130,102.48,69818.93,108558.33,1.554855252,0
AUNT JEMIMA LITE SYRUP,154,102.3,0.527553368,0.472446632,0.25153669,0.201361498,0.123996396,0.130223246,0.134588047,0.158153969,0.176514166,0.174752227,1.84E-02,5.57E-03,1.45E-02,0.645530083,7.99E-02,30032,102.3,69818.93,108660.63,1.556320471,0
AUNT JEMIMA LITE SYRUP,346,101.7,0.519284315,0.480715685,0.246474222,0.147363922,0.113446521,0.133571623,0.139671316,0.223396402,0.190838805,0.19724931,1.22E-02,3.03E-03,1.54E-02,1.31E-02,0.719491822,38583,101.7,69818.93,108762.33,1.557777096,0
AUNT JEMIMA LITE SYRUP,21,32.3,0.552871191,0.447128809,0.294414939,0.184958026,0.116206956,0.116943635,0.130615042,0.154582834,0.192479013,0.15069385,8.53E-03,7.92E-03,2.54E-02,0.436388556,0.234692479,30906,99.89,69818.93,108862.22,1.559207797,0
AUNT JEMIMA LITE SYRUP,48,67.59,0.552871191,0.447128809,0.294414939,0.184958026,0.116206956,0.116943635,0.130615042,0.154582834,0.192479013,0.15069385,8.53E-03,7.92E-03,2.54E-02,0.436388556,0.234692479,30906,99.89,69818.93,108962.11,1.560638497,0
AUNT JEMIMA LITE SYRUP,260,99.71,0.524357035,0.475642965,0.265914442,0.164852739,0.121451735,0.136910844,0.134778553,0.178090711,0.164364089,0.212918129,1.86E-02,4.89E-03,3.59E-02,6.21E-02,0.634134423,37091,99.71,69818.93,109061.82,1.56206662,0
AUNT JEMIMA LITE SYRUP,171,99.2,0.473404255,0.526595745,0.284211581,0.254558205,0.100881587,0.112602685,9.81E-02,0.126127029,0.281807253,9.39E-02,1.03E-02,7.61E-03,2.77E-02,0.430975756,0.254357844,31201,99.2,69818.93,109161.02,1.563487438,0
AUNT JEMIMA LITE SYRUP,238,97.12,0.502222704,0.497777296,0.276819322,0.160288582,0.124529486,0.131195107,0.134802384,0.171267252,0.162876412,0.200595985,2.16E-02,8.63E-03,2.12E-02,7.36E-02,0.615511292,40033,97.12,69818.93,109258.14,1.564878465,0
AUNT JEMIMA LITE SYRUP,266,96.92,0.527650048,0.472349952,0.267473297,0.168284359,0.128529008,0.136019146,0.125781146,0.174577849,0.169569649,0.21176262,1.89E-02,3.55E-03,2.00E-02,2.42E-02,0.686921065,40353,96.92,69818.93,109355.06,1.566266627,0
AUNT JEMIMA LITE SYRUP,278,85.55,0.51937894,0.48062106,0.291840053,0.180064486,0.122936589,0.126298674,0.117369857,0.159506159,0.150439551,0.197260727,2.02E-02,5.59E-03,8.58E-02,6.75E-02,0.559897484,37160,96.12,69818.93,109451.18,1.567643331,0
AUNT JEMIMA LITE SYRUP,385,10.57,0.51937894,0.48062106,0.291840053,0.180064486,0.122936589,0.126298674,0.117369857,0.159506159,0.150439551,0.197260727,2.02E-02,5.59E-03,8.58E-02,6.75E-02,0.559897484,37160,96.12,69818.93,109547.3,1.569020035,0
AUNT JEMIMA LITE SYRUP,190,95.92,0.495114504,0.504885496,0.286628366,0.22699921,0.148283279,0.126609851,9.93E-02,0.106134451,0.195877692,0.118196422,2.60E-02,7.57E-03,5.23E-02,0.563917554,0.106297819,30315,95.92,69818.93,109643.22,1.570393875,0
AUNT JEMIMA LITE SYRUP,332,95.08,0.491793008,0.508206992,0.23769611,0.282159658,0.144924422,0.112328963,0.105165126,0.114573632,0.146643742,0.223034124,4.13E-02,3.86E-02,5.86E-02,0.158225279,0.517634979,37209,95.08,69818.93,109738.3,1.571755683,0
AUNT JEMIMA LITE SYRUP,144,94.69,0.572536537,0.427463463,0.237636283,0.166683755,0.161728015,0.147270925,0.124166923,0.165043235,0.129601148,0.221948802,0.115554188,4.64E-02,1.56E-02,0.154174784,0.540859223,30030,94.69,69818.93,109832.99,1.573111905,0
AUNT JEMIMA LITE SYRUP,56,93.03,0.539041465,0.460958535,0.23705834,0.174883594,0.114900027,0.120788825,0.140783347,0.212133662,0.182278828,0.221857025,2.12E-02,4.52E-03,4.15E-02,0.129005752,0.594083813,37701,93.03,69818.93,109926.02,1.574444352,0
AUNT JEMIMA LITE SYRUP,124,92.32,0.520380136,0.479619864,0.260480988,0.139340266,0.123253169,0.141249594,0.140965226,0.197554436,0.137268443,0.229038024,2.94E-02,2.72E-03,1.23E-02,2.40E-02,0.689226519,35640,92.32,69818.93,110018.34,1.575766629,0
AUNT JEMIMA LITE SYRUP,192,91.02,0.520685893,0.479314107,0.313851941,0.152818564,0.147617128,0.144123913,0.109114988,0.130055085,9.46E-02,0.201838736,5.40E-02,5.44E-02,0.114201263,9.21E-02,0.472370972,30518,91.02,69818.93,110109.36,1.577070287,0
AUNT JEMIMA LITE SYRUP,327,90.2,0.520963968,0.479036032,0.267037075,0.25781116,0.152004664,0.122337689,0.103371403,9.39E-02,0.156154611,0.227046678,4.07E-02,8.51E-03,2.98E-02,0.241417155,0.454504922,37206,90.2,69818.93,110199.56,1.578362201,0
AUNT JEMIMA LITE SYRUP,312,90.08,0.505831643,0.494168357,0.244154849,0.14948256,0.117477961,0.123035646,0.144499808,0.223648908,0.127635109,0.234189345,3.39E-02,2.49E-03,7.67E-03,3.26E-03,0.740705251,62263,90.08,69818.93,110289.64,1.579652395,0
AUNT JEMIMA LITE SYRUP,88,89.7,0.514204895,0.485795105,0.139135959,0.131300296,1.00E-01,0.120393901,0.168678526,0.355781449,0.20309191,0.243117323,6.96E-02,8.68E-03,4.54E-02,2.30E-02,0.795955104,29572,89.7,69818.93,110379.34,1.580937147,0
AUNT JEMIMA LITE SYRUP,286,88.12,0.521762736,0.478237264,0.292781262,0.150134391,0.149622424,0.146934596,0.120056316,0.1390631,8.27E-02,0.250991937,2.21E-02,5.82E-03,1.77E-02,1.19E-02,0.674196851,37188,88.12,69818.93,110467.46,1.582199269,0
AUNT JEMIMA LITE SYRUP,239,85.65,0.489540429,0.510459571,0.29262028,0.301360935,8.66E-02,7.14E-02,7.56E-02,0.106766341,0.256967606,0.144067472,3.17E-02,4.50E-02,3.48E-02,0.146367644,0.477209124,62901,85.65,69818.93,110553.11,1.583426014,0
AUNT JEMIMA LITE SYRUP,376,85.64,0.522080435,0.477919565,0.254520746,0.156201464,0.121200355,0.139338806,0.138895052,0.19189594,0.149628356,0.226259152,2.69E-02,3.52E-03,1.47E-02,3.31E-02,0.692727979,40391,85.64,69818.93,110638.75,1.584652615,0
AUNT JEMIMA LITE SYRUP,42,85.53,0.526927574,0.473072426,0.290832378,0.180084384,0.122332512,0.119649782,0.114967198,0.170841158,0.167451162,0.180377046,2.76E-02,1.55E-02,0.106748287,7.50E-02,0.535741287,30165,85.53,69818.93,110724.28,1.585877641,0
AUNT JEMIMA LITE SYRUP,158,81.76,0.516497413,0.483502587,0.24009901,0.144321491,0.115783343,0.145282469,0.154571928,0.20364007,0.15366919,0.222306348,1.86E-02,4.02E-03,2.11E-02,5.85E-03,0.728567268,37876,81.76,69818.93,110806.04,1.58704867,0
AUNT JEMIMA LITE SYRUP,52,81.66,0.533671092,0.466328908,0.218377847,0.235287316,0.188287663,0.125563649,0.100271708,0.133339114,0.163198058,0.212683547,4.90E-02,1.04E-02,2.15E-02,0.462221066,0.28445485,30316,81.66,69818.93,110887.7,1.588218267,0
AUNT JEMIMA LITE SYRUP,82,80.75,0.482873851,0.517126149,0.335738069,0.263890816,0.170227525,0.106392203,6.72E-02,4.94E-02,0.155417592,0.15559101,1.05E-02,7.86E-02,0.344530383,0.172083102,0.206853496,30093,80.75,69818.93,110968.45,1.58937483,0
AUNT JEMIMA LITE SYRUP,161,78.86,0.567765249,0.432234751,0.322368421,0.194742743,0.129189285,0.136977814,0.115618362,9.56E-02,0.183059948,0.167954921,5.04E-03,4.02E-02,4.97E-02,0.533897805,6.34E-02,30274,78.86,69818.93,111047.31,1.590504323,0
AUNT JEMIMA LITE SYRUP,50,78.86,0.516441729,0.483558271,0.231047624,0.209620593,0.113079117,0.117920571,0.12621336,0.180883446,0.201423675,0.202286509,2.65E-02,4.96E-03,2.07E-02,3.48E-02,0.709464804,37920,78.86,69818.93,111126.17,1.591633816,0
AUNT JEMIMA LITE SYRUP,245,78.41,0.532046589,0.467953411,0.244253307,0.200392334,0.116191338,0.121170967,0.124641618,0.193803129,0.200794729,0.213621045,0.017604748,0.005281424,7.60E-02,4.82E-02,0.639555354,47129,78.41,69818.93,111204.58,1.592756864,0
AUNT JEMIMA LITE SYRUP,195,78.36,0.523043537,0.476956463,0.275476958,0.179517936,0.125930008,0.139416141,0.124681893,0.152821228,0.122088405,0.202972785,4.46E-02,7.80E-03,5.73E-02,0.176259867,0.495631595,30263,78.36,69818.93,111282.94,1.593879196,0
AUNT JEMIMA LITE SYRUP,89,77.06,0.517652335,0.482347665,0.308445587,0.176355902,0.150611485,0.134438143,0.115207373,0.113080468,8.08E-02,0.243176179,3.33E-02,1.40E-02,3.54E-02,9.62E-02,0.551799007,31326,77.06,69818.93,111360,1.594982908,0
AUNT JEMIMA LITE SYRUP,301,74.91,0.520877716,0.479122284,0.251017314,0.152637038,0.120721296,0.131093912,0.139392005,0.207611905,0.197877603,0.21311737,1.12E-02,5.19E-03,1.25E-02,3.59E-03,0.725763983,62896,74.91,69818.93,111434.91,1.596055826,0
AUNT JEMIMA LITE SYRUP,1,74.18,0.521100413,0.478899587,0.243349015,0.142220742,0.121154086,0.143219951,0.143844456,0.210500021,0.125317457,0.234023065,1.50E-02,4.70E-03,1.06E-02,5.66E-03,0.735001457,37865,74.18,69818.93,111509.09,1.597118289,0
AUNT JEMIMA LITE SYRUP,315,74.1,0.514234875,0.485765125,0.248746797,0.15238944,0.119082099,0.12142141,0.138242174,0.223348557,0.168764621,0.231926033,1.69E-02,4.34E-03,8.35E-03,3.16E-02,0.702461847,62832,74.1,69818.93,111583.19,1.598179605,0
AUNT JEMIMA LITE SYRUP,83,73.77,0.469417348,0.530582652,9.91E-02,0.383783998,0.18892276,0.130250604,9.68E-02,0.102537709,0.116710875,0.327724771,0.179381607,8.35E-02,3.63E-02,0.156023596,0.624173562,30309,73.77,69818.93,111656.96,1.599236196,0
AUNT JEMIMA LITE SYRUP,140,71,0.528004052,0.471995948,0.285473024,0.181368558,0.145993546,0.14249525,0.124883139,0.121234054,0.126783075,0.198498145,7.92E-02,7.63E-02,0.111794686,0.178141681,0.396543925,30092,71,69818.93,111727.96,1.600253112,0
AUNT JEMIMA LITE SYRUP,242,69.41,0.538804071,0.461195929,0.258898405,0.156831932,0.110945235,0.130745659,0.131059951,0.213326,0.262434195,0.150388937,9.04E-03,4.16E-03,9.82E-03,2.71E-02,0.689636206,40965,69.41,69818.93,111797.37,1.601247255,0
AUNT JEMIMA LITE SYRUP,87,69.39,0.543002876,0.456997124,0.350336659,0.176225896,0.116332358,0.117777699,0.108753129,0.121197166,0.239256883,0.10371206,3.84E-03,3.70E-03,2.16E-02,0.49233264,0.133887968,31206,69.39,69818.93,111866.76,1.602241111,0
AUNT JEMIMA LITE SYRUP,262,68.33,0.510973346,0.489026654,0.283164599,0.196302106,0.102737773,0.109368316,0.12001521,0.182137934,0.180593184,0.194448405,1.88E-02,9.08E-03,2.30E-02,0.177717572,0.506369124,42240,68.33,69818.93,111935.09,1.603219786,0
AUNT JEMIMA LITE SYRUP,159,67.71,0.535170491,0.464829509,0.29131046,0.199133706,0.149169801,0.14065884,0.105361146,0.110300543,0.149093811,0.211254227,1.94E-02,1.30E-02,8.14E-02,0.381435465,0.259166382,30122,67.71,69818.93,112002.8,1.60418958,0
AUNT JEMIMA LITE SYRUP,44,65.15,0.525884144,0.474115856,0.286937426,0.17200454,0.121372878,0.139187722,0.124358468,0.153942953,0.131390644,0.20385906,2.54E-02,5.75E-03,6.12E-02,9.76E-02,0.561907817,30120,65.15,69818.93,112067.95,1.605122708,0
AUNT JEMIMA LITE SYRUP,63,64.72,0.519642496,0.480357504,0.212251392,0.221479714,0.136038186,0.128281623,0.12513922,0.177446301,0.259148767,0.18858393,1.13E-02,4.69E-03,4.17E-02,0.105568815,0.635799523,37917,64.72,69818.93,112132.67,1.606049677,0
AUNT JEMIMA LITE SYRUP,336,62.31,0.516673792,0.483326208,0.267115776,0.157449475,0.127212909,0.128936237,0.135516215,0.183299389,0.190662698,0.17593608,1.11E-02,2.51E-03,1.02E-02,3.29E-03,0.710324299,40380,62.31,69818.93,112194.98,1.606942129,0
AUNT JEMIMA LITE SYRUP,43,62.11,0.502223328,0.497776672,0.274619931,0.183019804,0.134095728,0.150584202,0.133373934,0.122276357,8.85E-02,0.224432715,3.57E-02,2.13E-02,8.22E-02,8.47E-02,0.569359859,30102,62.11,69818.93,112257.09,1.607831716,0
AUNT JEMIMA LITE SYRUP,299,61.82,0.509050082,0.490949918,0.237917445,0.149087326,0.115380626,0.134930512,0.145924082,0.220389961,0.222412363,0.172785729,1.83E-02,3.16E-03,1.94E-02,1.19E-02,0.72640531,42633,61.82,69818.93,112318.91,1.608717149,0
AUNT JEMIMA LITE SYRUP,53,61.41,0.532160902,0.467839098,0.243587859,0.169912545,0.123576101,0.131770412,0.133717939,0.199162196,0.172668479,0.215771294,2.87E-02,3.75E-03,5.97E-02,0.126515764,0.561034762,35611,61.41,69818.93,112380.32,1.60959671,0
AUNT JEMIMA LITE SYRUP,267,60.88,0.485500942,0.514499058,0.156887911,0.435399095,0.123090087,9.97E-02,9.63E-02,8.35E-02,0.268793546,0.213543577,5.58E-02,6.99E-02,3.59E-02,0.277533309,0.459845985,37203,60.88,69818.93,112441.2,1.610468679,0
AUNT JEMIMA LITE SYRUP,131,59.23,0.560369096,0.439630904,0.309950356,0.205158645,0.125116915,0.118245917,0.104611843,0.128246636,0.168645226,0.179401396,5.68E-03,9.78E-02,6.34E-02,0.405640694,0.129865458,30260,59.23,69818.93,112500.43,1.611317017,0
AUNT JEMIMA LITE SYRUP,29,56.14,0.520521154,0.479478846,0.252456408,0.256240459,0.158048634,0.119520114,9.47E-02,0.117542087,0.141278407,0.226226054,6.83E-02,5.05E-02,9.05E-02,0.230848616,0.391971792,30067,56.14,69818.93,112556.57,1.612121097,0
AUNT JEMIMA LITE SYRUP,138,25.32,0.563117354,0.436882646,0.276052088,0.190966642,0.124380884,0.122544035,0.127923377,0.153278447,0.203529373,0.167022009,1.55E-02,1.08E-02,1.94E-02,0.481549513,0.210122347,31404,56.02,69818.93,112612.59,1.612923458,0
AUNT JEMIMA LITE SYRUP,179,30.7,0.563117354,0.436882646,0.276052088,0.190966642,0.124380884,0.122544035,0.127923377,0.153278447,0.203529373,0.167022009,1.55E-02,1.08E-02,1.94E-02,0.481549513,0.210122347,31404,56.02,69818.93,112668.61,1.613725819,0
AUNT JEMIMA LITE SYRUP,185,55.35,0.54025275,0.45974725,0.242711564,0.155959238,0.110234825,0.124678777,0.148604342,0.220912716,0.211165264,0.188834736,1.13E-02,3.72E-03,2.17E-02,0.308905627,0.424368631,36863,55.35,69818.93,112723.96,1.614518584,0
AUNT JEMIMA LITE SYRUP,152,54.04,0.536142429,0.463857571,0.27458136,0.167300774,0.115148692,0.125786164,0.129280224,0.187747496,0.173615964,0.175350053,1.50E-02,7.58E-03,2.99E-02,0.26396977,0.426585915,30223,54.04,69818.93,112778,1.615292586,0
AUNT JEMIMA LITE SYRUP,156,52.23,0.538018052,0.461981948,0.260647776,0.169910206,0.106145837,0.115754167,0.134935886,0.209426645,0.184759442,0.191852137,2.62E-02,4.75E-03,2.51E-02,0.301736487,0.407288355,29801,52.23,69818.93,112830.23,1.616040664,0
AUNT JEMIMA LITE SYRUP,112,51.85,0.516064862,0.483935138,0.270781133,0.292188668,9.14E-02,9.18E-02,0.103564992,0.119477779,0.251835246,0.136797222,3.05E-02,2.15E-02,2.70E-02,0.324981318,0.361598312,31401,51.85,69818.93,112882.08,1.616783299,0
AUNT JEMIMA LITE SYRUP,231,51.8,0.504251855,0.495748145,0.223735955,0.151966292,0.112219101,0.127106742,0.142837079,0.245646067,0.168960674,0.202247191,2.60E-02,3.23E-03,1.71E-02,1.92E-02,0.73511236,62906,51.8,69818.93,112933.88,1.617525218,0
AUNT JEMIMA LITE SYRUP,38,51.44,0.544206634,0.455793366,0.274718576,0.171983582,0.13236071,0.129963019,0.126996383,0.164099646,0.178201325,0.206201487,3.06E-02,1.71E-02,3.76E-02,0.29178689,0.384646645,36801,51.44,69818.93,112985.32,1.618261981,0
AUNT JEMIMA LITE SYRUP,79,50.95,0.529986157,0.470013843,0.340244354,0.155892879,0.14755029,0.148809083,0.102924843,9.80E-02,5.96E-02,0.205158583,4.19E-02,4.31E-02,9.32E-02,0.281303221,0.279600148,30045,50.95,69818.93,113036.27,1.618991726,0
AUNT JEMIMA LITE SYRUP,251,50.52,0.466779518,0.533220482,0.298575033,0.274306071,0.106204542,0.101825738,9.90E-02,7.87E-02,0.28202464,0.132625798,1.48E-02,1.86E-02,3.09E-02,0.244693484,0.401662461,40208,50.52,69818.93,113086.79,1.619715312,0
AUNT JEMIMA LITE SYRUP,51,48.46,0.532662508,0.467337492,0.26881309,0.170987963,0.125636422,0.123370317,0.130433503,0.180729274,0.155919833,0.22825863,2.90E-02,6.86E-03,4.52E-02,0.160363754,0.523264369,29841,48.46,69818.93,113135.25,1.620409393,0
AUNT JEMIMA LITE SYRUP,374,47.95,0.519180754,0.480819246,0.278639828,0.164393199,0.105843268,0.118155169,0.135548173,0.192808286,0.189017002,0.193941763,1.47E-02,6.45E-03,1.27E-02,3.47E-02,0.6642564,42718,47.95,69818.93,113183.2,1.62109617,0
AUNT JEMIMA LITE SYRUP,61,46.16,0.517133415,0.482866585,0.262790101,0.18572894,0.103282472,0.115912296,0.140594948,0.188870368,0.321259136,8.47E-02,6.73E-03,2.63E-03,1.10E-02,0.61943839,0.101936146,30901,46.16,69818.93,113229.36,1.621757309,0
AUNT JEMIMA LITE SYRUP,318,44.48,0.582085929,0.417914071,0.230750078,0.164270153,0.115094927,0.122938064,0.153314659,0.218674136,0.125676937,0.208341114,2.10E-02,5.23E-03,1.45E-02,0.539993775,0.202552132,37218,44.48,69818.93,113273.84,1.622394385,0
AUNT JEMIMA LITE SYRUP,189,44.26,0.529528975,0.470471025,0.291795696,0.175728117,0.138175689,0.156520717,0.118497903,0.115244404,9.00E-02,0.223903414,3.49E-02,8.58E-03,3.89E-02,0.163576496,0.508525734,30141,44.26,69818.93,113318.1,1.623028311,0
AUNT JEMIMA LITE SYRUP,237,43.74,0.565388465,0.434611535,0.29382373,0.20773618,0.11947938,0.123988496,0.12469533,0.127863898,0.181632056,0.17895096,1.46E-02,6.51E-03,3.76E-02,0.479599298,0.17860973,37207,43.74,69818.93,113361.84,1.623654788,0
AUNT JEMIMA LITE SYRUP,328,41.67,0.507383343,0.492616657,0.300413223,0.161432507,0.121625344,0.121487603,0.126997245,0.166115702,0.155509642,0.187741047,3.15E-02,4.82E-03,4.67E-02,1.60E-02,0.641184573,41008,41.67,69818.93,113403.51,1.624251618,0
AUNT JEMIMA LITE SYRUP,117,39.28,0.557743063,0.442256937,0.299035048,0.171091445,9.66E-02,0.107344633,0.126643668,0.184690765,0.210889456,0.167941603,2.57E-02,4.15E-03,1.29E-02,0.396380181,0.285735713,29204,39.28,69818.93,113442.79,1.624814216,0
AUNT JEMIMA LITE SYRUP,384,38.48,0.534671533,0.465328467,0.228169014,0.145070423,0.104225352,0.123943662,0.161971831,0.243661972,0.257746479,0.149295775,1.13E-02,1.41E-03,5.63E-03,0,0.76056338,42367,38.48,69818.93,113481.27,1.625365356,0
AUNT JEMIMA LITE SYRUP,86,37.7,0.513786366,0.486213634,0.322373422,0.276425156,0.112369744,9.54E-02,9.52E-02,8.92E-02,0.142871154,0.212749785,1.29E-02,2.04E-02,8.66E-02,0.301777614,0.29336766,31313,37.7,69818.93,113518.97,1.625905324,0
AUNT JEMIMA LITE SYRUP,108,36.39,0.535506923,0.464493077,0.152810811,0.107459459,8.88E-02,0.119837838,0.182594595,0.363243243,0.187351351,0.263513514,2.70E-02,1.12E-02,2.18E-02,1.34E-02,0.80027027,29575,36.39,69818.93,113555.36,1.626426529,0
AUNT JEMIMA LITE SYRUP,178,21.74,0.520958084,0.479041916,0.229044997,0.145336226,0.109461038,0.139273597,0.156015351,0.223872295,0.194782802,0.198676233,1.71E-02,2.45E-03,9.84E-03,2.53E-02,0.72690361,37748,35.7,69818.93,113591.06,1.626937852,0
AUNT JEMIMA LITE SYRUP,387,13.96,0.520958084,0.479041916,0.229044997,0.145336226,0.109461038,0.139273597,0.156015351,0.223872295,0.194782802,0.198676233,1.71E-02,2.45E-03,9.84E-03,2.53E-02,0.72690361,37748,35.7,69818.93,113626.76,1.627449175,0
AUNT JEMIMA LITE SYRUP,253,33.22,0.54061554,0.45938446,0.311725894,0.164255122,0.117258942,0.126056257,0.13566385,0.140699155,0.250434078,0.13033916,4.63E-03,1.16E-03,6.54E-03,0.417120037,0.253790948,40212,33.22,69818.93,113659.98,1.627924977,0
AUNT JEMIMA LITE SYRUP,60,32.5,0.541948382,0.458051618,0.237633366,0.296328114,0.119107662,0.105029791,0.100124706,0.13124567,0.220230012,0.224996536,1.66E-02,2.18E-02,2.52E-02,0.420423999,0.288901205,29210,32.5,69818.93,113692.48,1.628390467,0
AUNT JEMIMA LITE SYRUP,18,30.92,0.539419087,0.460580913,0.289645954,0.224731809,0.135483429,0.115844672,0.104945676,0.124001782,0.184254721,0.208417589,1.44E-02,6.89E-03,4.00E-02,0.117866813,0.546046544,37921,30.92,69818.93,113723.4,1.628833326,0
AUNT JEMIMA LITE SYRUP,339,30.52,0.574691759,0.425308241,0.320726439,0.161641541,0.109274442,0.122630697,0.132151988,0.146786564,0.269329102,0.125980781,5.60E-03,5.29E-04,4.89E-03,0.639028476,2.57E-02,40211,30.52,69818.93,113753.92,1.629270457,0
AUNT JEMIMA LITE SYRUP,355,28.57,0.504981497,0.495018503,0.270859278,0.163345787,0.119136571,0.135118306,0.123702781,0.189497717,0.253632213,0.126400996,2.70E-03,2.08E-03,5.19E-03,1.04E-03,0.714196762,42653,28.57,69818.93,113782.49,1.629679659,0
AUNT JEMIMA LITE SYRUP,153,25.92,0.493482795,0.506517205,0.27162252,0.223203266,0.139466439,0.123611507,0.107376816,0.131871262,0.151523782,0.152757999,8.64E-03,1.50E-02,0.126079939,0.304091902,0.322605146,31408,25.92,69818.93,113808.41,1.630050905,0
AUNT JEMIMA LITE SYRUP,105,24.13,0.534657798,0.465342202,0.296540261,0.164922433,0.110132972,0.126877616,0.128170401,0.172617582,0.168554543,0.198288599,1.27E-02,2.77E-03,3.11E-02,0.126754494,0.543462201,31545,24.13,69818.93,113832.54,1.630396513,0
AUNT JEMIMA LITE SYRUP,134,21.64,0.511822258,0.488177742,0.257398017,0.222634274,0.124322006,0.113600242,0.117157345,0.15853074,0.152753601,0.18549913,3.10E-02,1.89E-02,3.85E-02,0.341809834,0.346704004,31405,21.64,69818.93,113854.18,1.630706457,0
AUNT JEMIMA LITE SYRUP,166,17.94,0.516953228,0.483046772,0.204685632,0.252354769,0.196939995,0.139612718,0.10882142,9.73E-02,9.38E-02,0.239540999,0.155199617,3.43E-02,2.22E-02,0.122830504,0.613722209,30307,17.94,69818.93,113872.12,1.630963408,0
